dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.321643,0.564472,8.448388,4.245421,1.066689,0.000000,0.046325
0.020000,8.406673,0.568400,8.533510,4.266755,1.066689,0.000000,0.045997
0.020000,8.492131,0.572319,8.619058,4.288089,1.066689,-0.000000,0.045671
0.020000,8.578018,0.576231,8.705033,4.309423,1.066689,0.000000,0.045346
0.020000,8.664334,0.580133,8.791435,4.330756,1.066689,-0.000000,0.045022
0.020000,8.751073,0.584027,8.878264,4.352090,1.066689,0.000000,0.044700
0.020000,8.838241,0.587912,8.965519,4.373424,1.066689,0.000000,0.044380
0.020000,8.925837,0.591788,9.053201,4.394758,1.066689,-0.000000,0.044062
0.020000,9.013862,0.595655,9.141309,4.416091,1.066689,0.000000,0.043745
0.020000,9.102314,0.599513,9.229844,4.437425,1.066689,0.000000,0.043430
0.020000,9.191191,0.603361,9.318806,4.458759,1.066689,0.000000,0.043116
0.020000,9.280496,0.607200,9.408195,4.480093,1.066689,0.000000,0.042805
0.020000,9.370230,0.611030,9.498010,4.501426,1.066689,-0.000000,0.042495
0.020000,9.460392,0.614850,9.588252,4.522760,1.066689,0.000000,0.042188
0.020000,9.550982,0.618660,9.678920,4.544094,1.066689,0.000000,0.041882
0.020000,9.641997,0.622460,9.770016,4.565428,1.066689,-0.000000,0.041578
0.020000,9.733439,0.626251,9.861537,4.586762,1.066689,0.000000,0.041277
0.020000,9.825310,0.630031,9.953486,4.608095,1.066689,-0.000000,0.040977
0.020000,9.917608,0.633801,10.045861,4.629429,1.066689,0.000000,0.040680
0.020000,10.010335,0.637562,10.138663,4.650763,1.066689,0.000000,0.040385
0.020000,10.103489,0.641312,10.231892,4.672097,1.066689,-0.000000,0.040092
0.020000,10.197069,0.645052,10.325547,4.693430,1.066689,0.000000,0.039801
0.020000,10.291076,0.648782,10.419629,4.714764,1.066689,0.000000,0.039513
0.020000,10.385511,0.652502,10.514138,4.736098,1.066689,0.000000,0.039226
0.020000,10.480374,0.656212,10.609073,4.757432,1.066689,0.000000,0.038943
0.020000,10.575664,0.659911,10.704435,4.778766,1.066689,-0.000000,0.038662
0.020000,10.671383,0.663600,10.800224,4.800099,1.066689,0.000000,0.038383
0.020000,10.767529,0.667279,10.896439,4.821433,1.066689,0.000000,0.038107
0.020000,10.864101,0.670947,10.993081,4.842767,1.066689,-0.000000,0.037833
0.020000,10.961100,0.674606,11.090150,4.864101,1.066689,0.000000,0.037562
0.020000,11.058526,0.678254,11.187645,4.885434,1.066689,-0.000000,0.037293
0.020000,11.156381,0.681892,11.285567,4.906768,1.066689,0.000000,0.037028
