dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,17.517828,28.250000,16.518041,3.972926,-1.063498,0.000000,0.000000
0.020000,17.596861,28.250000,16.597074,3.951656,-1.063498,0.000000,0.000000
0.020000,17.675469,28.250000,16.675682,3.930386,-1.063498,0.000000,0.000000
0.020000,17.753651,28.250000,16.753864,3.909116,-1.063498,0.000000,0.000000
0.020000,17.831408,28.250000,16.831621,3.887846,-1.063498,0.000000,0.000000
0.020000,17.908740,28.250000,16.908953,3.866576,-1.063498,-0.000000,0.000000
0.020000,17.985646,28.250000,16.985859,3.845306,-1.063498,0.000000,0.000000
0.020000,18.062127,28.250000,17.062340,3.824036,-1.063498,0.000000,0.000000
0.020000,18.138182,28.250000,17.138395,3.802766,-1.063498,0.000000,0.000000
0.020000,18.213812,28.250000,17.214025,3.781497,-1.063498,0.000000,0.000000
0.020000,18.289017,28.250000,17.289229,3.760227,-1.063498,-0.000000,0.000000
0.020000,18.363796,28.250000,17.364008,3.738957,-1.063498,0.000000,0.000000
0.020000,18.438149,28.250000,17.438362,3.717687,-1.063498,0.000000,0.000000
0.020000,18.512078,28.250000,17.512290,3.696417,-1.063498,-0.000000,0.000000
0.020000,18.585581,28.250000,17.585793,3.675147,-1.063498,0.000000,0.000000
0.020000,18.658658,28.250000,17.658871,3.653877,-1.063498,0.000000,0.000000
0.020000,18.731310,28.250000,17.731523,3.632607,-1.063498,-0.000000,0.000000
0.020000,18.803537,28.250000,17.803750,3.611337,-1.063498,0.000000,0.000000
0.020000,18.875338,28.250000,17.875551,3.590067,-1.063498,-0.000000,0.000000
0.020000,18.946714,28.250000,17.946927,3.568797,-1.063498,-0.000000,0.000000
0.020000,19.017665,28.250000,18.017878,3.547527,-1.063498,0.000000,0.000000
0.020000,19.088190,28.250000,18.088403,3.526257,-1.063498,0.000000,0.000000
0.020000,19.158290,28.250000,18.158503,3.504987,-1.063498,0.000000,0.000000
0.020000,19.227964,28.250000,18.228177,3.483717,-1.063498,-0.000000,0.000000
0.020000,19.297213,28.250000,18.297426,3.462447,-1.063498,0.000000,0.000000
0.020000,19.366037,28.250000,18.366249,3.441177,-1.063498,0.000000,0.000000
0.020000,19.434435,28.250000,18.434648,3.419907,-1.063498,0.000000,0.000000
0.020000,19.502408,28.250000,18.502620,3.398637,-1.063498,-0.000000,0.000000
0.020000,19.569955,28.250000,18.570168,3.377367,-1.063498,0.000000,0.000000
0.020000,19.637077,28.250000,18.637290,3.356097,-1.063498,-0.000000,0.000000
0.020000,19.703773,28.250000,18.703986,3.334828,-1.063498,0.000000,0.000000
0.020000,19.770045,28.250000,18.770257,3.313558,-1.063498,-0.000000,0.000000
0.020000,19.835890,28.250000,18.836103,3.292288,-1.063498,0.000000,0.000000
0.020000,19.901311,28.250000,18.901523,3.271018,-1.063498,-0.000000,0.000000
0.020000,19.966306,28.250000,18.966518,3.249748,-1.063498,0.000000,0.000000
0.020000,20.030875,28.250000,19.031088,3.228478,-1.063498,-0.000000,0.000000
0.020000,20.095019,28.250000,19.095232,3.207208,-1.063498,0.000000,0.000000
0.020000,20.158738,28.250000,19.158951,3.185938,-1.063498,-0.000000,0.000000
0.020000,20.222031,28.250000,19.222244,3.164668,-1.063498,0.000000,0.000000
0.020000,20.284899,28.250000,19.285112,3.143398,-1.063498,-0.000000,0.000000
0.020000,20.347342,28.250000,19.347555,3.122128,-1.063498,0.000000,0.000000
0.020000,20.409359,28.250000,19.409572,3.100858,-1.063498,-0.000000,0.000000
0.020000,20.470951,28.250000,19.471164,3.079588,-1.063498,0.000000,0.000000
0.020000,20.532117,28.250000,19.532330,3.058318,-1.063498,-0.000000,0.000000
0.020000,20.592858,28.250000,19.593071,3.037048,-1.063498,0.000000,0.000000
0.020000,20.653174,28.250000,19.653386,3.015778,-1.063498,0.000000,0.000000
0.020000,20.713064,28.250000,19.713277,2.994508,-1.063498,-0.000000,0.000000
0.020000,20.772529,28.250000,19.772741,2.973238,-1.063498,0.000000,0.000000
0.020000,20.831568,28.250000,19.831781,2.951968,-1.063498,-0.000000,0.000000
0.020000,20.890182,28.250000,19.890395,2.930698,-1.063498,0.000000,0.000000
0.020000,20.948371,28.250000,19.948583,2.909428,-1.063498,-0.000000,0.000000
0.020000,21.006134,28.250000,20.006346,2.888158,-1.063498,0.000000,0.000000
0.020000,21.063472,28.250000,20.063684,2.866889,-1.063498,-0.000000,0.000000
0.020000,21.120384,28.250000,20.120597,2.845619,-1.063498,0.000000,0.000000
