dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,54.393284,18.685960,56.424317,4.109175,-0.463885,0.107613,0.559305
0.020000,54.462701,18.729606,56.506315,4.099926,-0.462445,0.072005,0.563292
0.020000,54.531791,18.773433,56.588134,4.090931,-0.449735,0.635484,0.567296
0.020000,54.600553,18.817440,56.669771,4.081874,-0.452856,-0.156078,0.571314
0.020000,54.668987,18.861626,56.751231,4.072987,-0.444333,0.426185,0.575348
0.020000,54.737095,18.905993,56.832515,4.064214,-0.438677,0.282783,0.579397
0.020000,54.804877,18.950540,56.913625,4.055481,-0.436619,0.102892,0.583460
0.020000,54.872334,18.995268,56.994564,4.046949,-0.426597,0.501100,0.587538
0.020000,54.939467,19.040176,57.075333,4.038453,-0.424830,0.088349,0.591631
0.020000,55.006277,19.085266,57.155935,4.030089,-0.418194,0.331794,0.595737
0.020000,55.072765,19.130538,57.236372,4.021864,-0.411242,0.347594,0.599858
0.020000,55.138931,19.175992,57.316646,4.013721,-0.407169,0.203653,0.603993
0.020000,55.204777,19.221628,57.396761,4.005728,-0.399650,0.375973,0.608141
0.020000,55.270303,19.267447,57.476718,3.997843,-0.394240,0.270481,0.612302
0.020000,55.335511,19.313450,57.556519,3.990087,-0.387772,0.323436,0.616477
0.020000,55.400402,19.359636,57.636169,3.982457,-0.381533,0.311932,0.620665
0.020000,55.464977,19.406006,57.715668,3.974968,-0.374413,0.356000,0.624866
0.020000,55.529237,19.452562,57.795020,3.967598,-0.368545,0.293398,0.629079
0.020000,55.593183,19.499302,57.874227,3.960370,-0.361371,0.358697,0.633304
0.020000,55.656817,19.546229,57.953293,3.953307,-0.353180,0.409546,0.637541
0.020000,55.720139,19.593343,58.032220,3.946313,-0.349660,0.176022,0.641791
0.020000,55.783152,19.640643,58.111011,3.939544,-0.338492,0.558378,0.646052
0.020000,55.845857,19.688132,58.189668,3.932876,-0.333373,0.255933,0.650324
0.020000,55.908253,19.735810,58.268195,3.926347,-0.326436,0.346863,0.654607
0.020000,55.970345,19.783677,58.346596,3.920041,-0.315294,0.557091,0.658901
0.020000,56.032131,19.831734,58.424871,3.913755,-0.314300,0.049697,0.663206
0.020000,56.093615,19.879982,58.503026,3.907747,-0.300421,0.693990,0.667521
0.020000,56.154798,19.928423,58.581063,3.901864,-0.294173,0.312397,0.671846
0.020000,56.215680,19.977056,58.658985,3.896067,-0.289835,0.216883,0.676181
0.020000,56.276264,20.025883,58.736796,3.890571,-0.274768,0.753332,0.680525
0.020000,56.336551,20.074904,58.814498,3.885079,-0.274645,0.006177,0.684878
0.020000,56.396542,20.124121,58.892095,3.879856,-0.261119,0.676309,0.689241
0.020000,56.456241,20.173536,58.969591,3.874838,-0.250911,0.510407,0.693612
0.020000,56.515646,20.223147,59.046987,3.869795,-0.252166,-0.062787,0.697991
0.020000,56.574761,20.272958,59.124290,3.865160,-0.231758,1.020423,0.702379
0.020000,56.633587,20.322968,59.201501,3.860541,-0.230930,0.041393,0.706774
0.020000,56.692125,20.373179,59.278624,3.856118,-0.221149,0.489055,0.711177
0.020000,56.750380,20.423594,59.355664,3.852024,-0.204693,0.822803,0.715587
0.020000,56.808347,20.474210,59.432620,3.847788,-0.211788,-0.354747,0.720004
0.020000,56.866034,20.525031,59.509501,3.844031,-0.187863,1.196238,0.724427
0.020000,56.923441,20.576059,59.586308,3.840372,-0.182977,0.244292,0.728857
0.020000,56.980567,20.627293,59.663043,3.836743,-0.181448,0.076466,0.733292
0.020000,57.037418,20.678737,59.739714,3.833572,-0.158506,1.147102,0.737734
0.020000,57.093991,20.730389,59.816320,3.830306,-0.163298,-0.239605,0.742181
0.020000,57.150291,20.782253,59.892868,3.827372,-0.146728,0.828499,0.746632
0.020000,57.206321,20.834331,59.969363,3.824762,-0.130485,0.812139,0.751089
0.020000,57.262077,20.886619,60.045801,3.821899,-0.143176,-0.634534,0.755550
0.020000,57.317566,20.939126,60.122195,3.819680,-0.110917,1.612953,0.760014
0.020000,57.372789,20.991849,60.198544,3.817479,-0.110093,0.041166,0.764483
0.020000,57.427744,21.044788,60.274851,3.815323,-0.107755,0.116899,0.768955
0.020000,57.482438,21.097950,60.351125,3.813690,-0.081669,1.304311,0.773431
0.020000,57.536868,21.151332,60.427362,3.811882,-0.090392,-0.436146,0.777909
0.020000,57.591039,21.204936,60.503571,3.810460,-0.071085,0.965343,0.782389
0.020000,57.644953,21.258768,60.579760,3.809416,-0.052204,0.944050,0.786872
0.020000,57.698606,21.312821,60.655919,3.807990,-0.071317,-0.955613,0.791356
0.020000,57.752006,21.367104,60.732066,3.807321,-0.033452,1.893227,0.795842
0.020000,57.805154,21.421618,60.808200,3.806706,-0.030775,0.133856,0.800329
0.020000,57.858046,21.476359,60.884320,3.805975,-0.036503,-0.286423,0.804817
0.020000,57.910691,21.531336,60.960438,3.805909,-0.003306,1.659882,0.809306
0.020000,57.963086,21.586545,61.036552,3.805703,-0.010339,-0.351677,0.813794
0.020000,58.015233,21.641990,61.112666,3.805699,-0.000157,0.509106,0.818283
0.020000,58.067137,21.697675,61.188790,3.806223,0.026174,1.316577,0.822771
0.020000,58.118794,21.753596,61.264919,3.806419,0.009809,-0.818259,0.827258
0.020000,58.170209,21.809758,61.341061,3.807143,0.036214,1.320244,0.831744
0.020000,58.221386,21.866167,61.417227,3.808252,0.055449,0.961739,0.836229
0.020000,58.272318,21.922814,61.493403,3.808849,0.029829,-1.280992,0.840712
0.020000,58.323015,21.979710,61.569609,3.810294,0.072229,2.120011,0.845193
0.020000,58.373478,22.036857,61.645847,3.811894,0.080016,0.389331,0.849671
0.020000,58.423700,22.094247,61.722109,3.813068,0.058686,-1.066519,0.854147
0.020000,58.473691,22.151892,61.798411,3.815129,0.103094,2.220424,0.858619
0.020000,58.523451,22.209791,61.874755,3.817183,0.102661,-0.021638,0.863089
0.020000,58.572975,22.267939,61.951135,3.818999,0.090807,-0.592728,0.867554
0.020000,58.622274,22.326348,62.027567,3.821624,0.131273,2.023340,0.872016
0.020000,58.671343,22.385015,62.104050,3.824141,0.125815,-0.272921,0.876474
0.020000,58.720182,22.443937,62.180581,3.826568,0.121375,-0.222026,0.880926
0.020000,58.768798,22.503125,62.257176,3.829745,0.158848,1.873681,0.885374
0.020000,58.817189,22.562576,62.333831,3.832740,0.149759,-0.454450,0.889817
0.020000,58.865352,22.622287,62.410546,3.835738,0.149914,0.007746,0.894254
0.020000,58.913297,22.682269,62.487335,3.839453,0.185720,1.790297,0.898686
0.020000,58.961019,22.742517,62.564194,3.842949,0.174813,-0.545362,0.903111
0.020000,59.008518,22.803032,62.641123,3.846468,0.175925,0.055629,0.907530
0.020000,59.055801,22.863822,62.718137,3.850704,0.211797,1.793606,0.911942
0.020000,59.102865,22.924884,62.795232,3.854730,0.201334,-0.523171,0.916348
0.020000,59.149708,22.986216,62.872406,3.858708,0.198884,-0.122520,0.920745
0.020000,59.196338,23.047829,62.949675,3.863448,0.236996,1.905625,0.925136
0.020000,59.242752,23.109719,63.027036,3.868042,0.229721,-0.363747,0.929519
0.020000,59.288947,23.171882,63.104484,3.872407,0.218240,-0.574080,0.933893
0.020000,59.334932,23.234331,63.182037,3.877632,0.261239,2.149995,0.938260
0.020000,59.380705,23.297063,63.259694,3.882840,0.260413,-0.041306,0.942618
0.020000,59.426260,23.360070,63.337444,3.887509,0.233420,-1.349690,0.946966
0.020000,59.471607,23.423367,63.415308,3.893198,0.284459,2.551990,0.951306
0.020000,59.516746,23.486955,63.493289,3.899044,0.292319,0.392991,0.955637
0.020000,59.561667,23.550818,63.571368,3.903983,0.246970,-2.267478,0.959957
